,M&M.NS,MARUTI.NS,TATAMOTORS.NS,EICHERMOT.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,TVSMOTOR.NS,ASHOKLEY.NS,BHARATFORG.NS
09-03-2017,0.0003067794753013331,0.017095402006317872,0.010371690636418851,-0.0021920062970265386,0.00026132859903671424,0.004980612107449378,0.0034685139153591837,-0.007135033270215252,-0.010359759040767358
10-03-2017,-0.0009202432953010486,-0.0014753879928556257,0.003207869932489338,-0.0017267374091844978,-0.002142300520769469,0.006704180297962825,0.013945187365911771,0.0011056506729931748,0.0009692740596110028
14-03-2017,0.01784686240644784,0.029686312225593037,0.001385619039752095,0.02760252271826391,0.0007505199641215654,0.014013651655315096,0.02715407930965119,0.0027609054840336267,0.002711386590796616
15-03-2017,-0.0018476253393665543,0.0008072200246407313,0.007876556040447014,0.005505999895838665,0.0022325834964929125,0.013000982185005894,0.005378819255689615,0.0033039142062012417,-0.0011588133268951584
16-03-2017,-0.0020022094384740674,0.002949171337952361,0.015841165501611076,0.01580377841881697,0.022031882580096696,-0.015612624289189636,-0.0019351305634603966,0.008781592463620536,0.011602049148042193
17-03-2017,-0.01290790255511165,0.006035286099816961,-0.009252546183842303,0.007203776145053409,-0.008139184987617565,-0.0005674737156511345,0.010492714790158564,-0.010881392637121512,-0.010226581956363057
20-03-2017,-0.0027994205378731873,-0.005442010700946742,-0.0010493179433368471,0.016519938426996283,0.0037940082403433717,-0.0017483332323191547,-0.008013516478555305,-0.018151831707675425,0.0018830371243201416
21-03-2017,-0.004460796044983062,-0.013411501780241197,-0.004726890756302504,-0.005472210130206934,-0.005712216558670602,-0.0016615669485816609,-0.001934249804078192,-0.0056022408963585235,-0.018987106427091893
22-03-2017,-0.018193795083491393,-0.011602455813978674,-0.029234841372031584,-0.016863654022731267,-0.01825001194127618,-0.006027484719868914,-0.01618788417978545,-0.018028151774647894,-0.0032912272734744175
23-03-2017,0.0029114948821973297,0.0048286657800109545,0.028267014943311075,-0.006823323145476623,0.004257446839787349,0.015929464321158715,-0.008690614136732333,-0.0011474294692418452,-0.006062123607688541
24-03-2017,0.0009807382622415428,-0.0049960071542091145,-0.00528652998995105,-0.0009600928133989273,-0.00800779894707937,0.002331204557955102,-0.0015195649327879313,0.0034462424984371687,0.0067933126055008675
27-03-2017,-0.007877448201583759,-0.0031392499658842166,-0.012011041609837125,-0.007659050896819286,-0.012170277172001365,-0.009495607436486142,0.006087581509870654,-0.018317097859475218,0.0027580651756813346
28-03-2017,0.00888801106063597,-0.001929534126809962,0.01646044948897263,0.030380307736539436,0.0058574977118766025,-0.004875583045855336,0.006516145498028925,0.008163229737609301,0.028143442436149302
29-03-2017,-0.004972572905246775,-0.0050383057287525235,-0.007091460929843252,0.006360095038021152,0.002212506782014678,-0.03080946316971578,-0.004046242774566444,-0.028340046691002208,-0.010653058940491289
30-03-2017,0.0072403502328222125,0.002094529277569368,-0.0013857667986489908,0.024043993449616163,-0.0029140615712698326,0.0022484804057656405,0.01195587672663967,-0.011904761904761862,-0.00835347600193137
31-03-2017,0.005508496256910744,0.009921783572451659,-0.005444038926577077,-0.002769049714571148,-0.006164035069495144,-0.0030015475977137607,-0.01169994533464025,0.018674735542168586,0.014851244448916834
03-04-2017,-0.00031084341628351275,0.009358811638717324,0.009767066095139887,-0.0017137313141182275,-0.007788359579258164,-0.006145362063695203,0.012302735492324413,-0.0053223484774315155,0.032194654625802954
05-04-2017,0.003303536727555345,0.04453226317523051,0.006590149107567722,0.008675311510591976,-0.00817286937744599,-0.0012803438706724402,0.03760603914378158,0.009512521695055343,-0.0021847027812886832
06-04-2017,-0.0014332563238428353,-0.008001702949067657,-0.0006335539598733009,-0.006557289233605101,0.016462303054021188,0.002579696963335376,-0.004088411270718129,-0.007067119778413455,0.017236559357920234
07-04-2017,-0.010357650203486113,-0.005133757361440727,-0.010355080882645806,0.008225867395844855,0.00860560224435214,0.002806973727492279,0.039387551847917646,-0.008303731372166334,-0.021295108042497457
10-04-2017,0.004115871427341489,0.0015177294529404861,0.014093543181595614,-0.008858154899714088,0.002314137014747697,-0.004945151854473084,0.012382618222745334,-0.01435403064547458,0.012212742692450762
11-04-2017,0.0005855714954903224,-0.003357919342610538,-0.005580109357841034,0.011814714290039774,-0.005128674303842118,0.0008751794354464604,-0.0008435773718017403,0.0,0.015162744794721572
12-04-2017,-0.0012485642691039134,-0.014933225761384561,-0.01630494907358393,0.02094441156690241,0.006040868499354257,0.007760320523469977,0.0027438124387388907,0.002427147285029907,-0.018397041165755912
13-04-2017,0.0004297424281975992,-0.012438021772686603,-0.024109314377642188,-0.01274862673857502,0.003046276457122854,-0.0007902105518289293,-0.002315314851350392,0.0018159991861801394,0.002876206587159924
17-04-2017,-0.008707555173760206,0.00618623200152757,-0.009154061639263689,0.00152573583177662,0.0014044204615744071,0.004853435261280792,-0.002426147468354456,0.0,-0.019613352503870973
18-04-2017,-0.004884351297261058,0.003531995926570719,-0.012243988981797238,-0.022692399085951553,-0.009729502639584608,-0.004289894733395028,-0.004969876429488651,-0.013897299456193335,-0.022270431902233656
19-04-2017,-0.002929242867851345,0.009743984415389928,-0.001465008749440888,-0.002937421167693799,-0.005558685577379707,-0.008213870592793437,0.001275252072263422,-0.0036764145297171202,0.012257575040135915
20-04-2017,0.009726468279528167,0.012352819143481852,0.0020314285628788564,0.001736189579001124,0.00811765208023818,-0.0004219385889522309,0.03820844781772115,0.0079950046201136,0.03179822086980044
21-04-2017,-0.0106157116600194,-0.013979468398820472,-0.007545908340894081,0.004264404979248404,-0.002542804520572206,0.0015007657413315112,-0.014209797819096703,0.04026849509236019,-0.007623711882808748
24-04-2017,0.005086651286145827,0.021428157583253782,0.007376304936460576,0.01884380080918935,0.015384325406708976,0.00037461008315298194,0.0073628919317922925,0.02346041055718473,0.05470714094901363
25-04-2017,0.03388421352741955,0.0029833891296981996,0.004055396587275384,-0.00041580300750676535,0.010129909859646125,0.0314567632264271,0.007514914161659503,0.010315203782234939,0.002118946142495748
26-04-2017,0.0346476350841749,0.010903807339796234,0.011556140402765536,-0.0015776944638907775,-0.00391815030654874,0.002375075068491661,0.026974520354460907,-0.0034033245013376234,-0.01850138680862723
27-04-2017,-0.011495138643503933,-0.00503410720410391,0.010093208569514456,-0.0025824884944884996,-0.006723354183730268,-0.0036974992284518615,0.0004974629510876571,-0.013090512692413014,0.018625734115222947
28-04-2017,-0.0012338486839753582,0.023658474221790238,0.00779617382770037,0.003622927780446261,-0.0007152872297939705,0.0053926468540232975,-0.013524240184955683,-0.014994180688953307,0.008768021477018495
02-05-2017,0.004043204823998892,0.027686444789800202,-0.01667028546892302,-0.010635682629603904,0.011871508379888374,0.010350705714949449,-0.0010080645161290036,-0.020491802911563717,0.01642284236732916
03-05-2017,0.0057422524928012475,-0.009171575572291424,-0.010304695623268745,0.004815744495980656,0.012163561076604656,0.007023680443836167,0.004439984258324925,-0.010161368373617474,-0.010055496290912846
04-05-2017,-0.010195380381294417,-0.0006321786574353672,-0.022615329068621737,-0.005813317918746397,0.003170561322764831,0.005671524359543989,-0.0009041836226019173,0.0054347455727539185,-0.030819985894003255
05-05-2017,-0.010225503146675918,0.0021612243473356774,-0.03871705360824751,0.00268206634078183,-0.018657336692933124,-0.005624800421489384,-0.010356951030668693,-0.0006006372372372448,-0.015541699269241316
08-05-2017,0.00915797585619682,-0.003546673481597873,0.007268798273737831,0.04204052749558085,-0.010631465739228685,0.007315144346021318,0.021133903212930738,0.0024039012900467505,0.00045495905368508893
09-05-2017,0.007724940179614004,-0.00018852131976410114,0.009818984880860748,0.007765771392776344,0.0056703656969312455,-0.034957707313487685,-0.007562164776119373,-0.0059952037269465075,0.009322419281491579
10-05-2017,0.024373906452779037,0.01635922317439986,0.012886598306505403,0.02730701340800734,0.01101583560884456,0.012643380127332238,-0.008321684977893429,0.031966242112082766,0.013831922144627251
11-05-2017,-0.0001816332429295242,0.0036733330859708424,-0.011219004711709113,0.057401908517016764,0.03223970683704702,0.04150306028632467,0.010514634168999226,0.011689070302143056,0.0048440790313708515
12-05-2017,-0.0060313546145658314,-0.00477631127541589,0.007954132186126062,-0.009864609722378681,0.0021177935612639587,0.02302269047082106,0.033916982891445624,-0.009820982900589303,-0.011808497654898331
15-05-2017,0.005702415425038465,0.013922276349165763,0.002437014703804641,-0.00849085103549152,-0.0016973169318528214,-0.007355654101369513,0.015482871707197532,0.005834305925258354,0.004475474595778017
16-05-2017,-0.006760475873255678,0.01905805988770215,0.01238714094827853,0.014928808983982522,0.008100826548301576,0.029569458376282887,0.015151538050602875,0.005220470950376255,0.002628830269369775
17-05-2017,0.009111921120013688,0.0006111634223460172,0.027101214636935378,-0.009159649212430843,0.005191782738095174,0.007335483704171253,-0.00018780924700534385,0.01615697051678988,-0.0008443969065428103
18-05-2017,-0.01882076608757366,-0.018273459578148965,-0.024827418723118888,-0.02530629658674377,-0.02191000890666528,-0.014783500246682402,-0.009013215491430415,-0.019307263158578558,-0.06026508000439057
19-05-2017,-0.014377020032375731,-0.005928810527827788,0.012330160405461754,-0.01485508151238013,-0.00015142308874926957,-0.005679249097790051,-0.00426338228327805,-0.013896895903442452,-0.0004732831871798737
22-05-2017,-0.020361499852391884,-0.01308430282546158,0.014209964392284391,-0.026709212839390095,-0.0196794112756572,-0.0025758266494284587,0.004376760799238877,0.009982365880528254,0.00857052816728232
23-05-2017,0.019521531100478384,0.026433576233709788,0.0018903727599939302,0.015018430060494747,-0.030609252783730057,0.006329927243937883,-0.005968100554776146,-0.01860463337209306,-0.0168544142723005
24-05-2017,-0.01734557957574623,-0.001337461329863121,0.0422863214206437,-0.008462485996272195,-0.021469372219685035,-0.004853529149232982,0.0006670648693865022,-0.02428913534167798,0.03562382413596055
25-05-2017,0.014404138041905101,0.016893188831386352,0.013736582616518556,0.02356141221474406,0.021162680954682322,0.016327502634797764,0.034380929142857175,0.046144543176698694,0.026052474418481353
26-05-2017,0.010056478794727042,0.011323075395736959,0.010714298529411748,0.012206573556407863,-0.003082028783116253,-0.002054744625021643,-0.015560284301326832,0.06268138623444552,0.018515168121310488
29-05-2017,0.014319329939509684,0.009858791745338102,0.0008314152877331171,-0.006322467514518815,0.008475126032990277,0.01309975356062787,-0.0013092989748351158,0.002184565192103527,0.001897303646830606
30-05-2017,0.0007719765908074105,0.0018291255308144905,-0.00041539397715473214,0.005370606809379952,0.004739319308735723,0.020336638115419525,0.013391951813516378,0.021798365122615904,0.008279406880712825
31-05-2017,0.04103297083329971,0.008884225253585232,-0.010700174590779321,0.003940173726764806,-0.0019113246781615745,0.0013634694256901003,-0.00508270966086144,0.008000000000000007,0.02192616344179954
01-06-2017,0.005857686640922566,-0.008930786576064387,0.001050089271039667,0.012604215931070861,-0.0023190334031282234,-0.0032305472395298684,-0.008452513288353503,-0.03597885216931218,0.030773176690058968
02-06-2017,-0.004736011226100678,-0.004463647407517146,0.004405761306776723,0.013430133578579806,0.004754609165495083,0.031178405170829482,0.012271639906323184,0.019209660037220466,-0.010531949626387815
05-06-2017,0.003665809799083597,0.0015460946629530792,-0.001253276449086127,0.004982861247963877,0.015966420399001313,-0.0038444182089746315,0.0038867974225780255,0.0016155253901104505,-0.004986860896216361
06-06-2017,-0.008604341097065316,-0.001908597980243898,-0.035867393325925145,-0.004579608796303258,-0.008573645404436059,-0.009126585860885439,-0.01133854005040491,-0.01236560784946239,-0.017351732182247614
07-06-2017,0.014488698789931309,0.013160683301732812,-0.006507592190889366,0.017882083952628358,0.0008525868553612703,0.011394899816668635,-0.00018643468531465146,0.00979860146969913,0.03763074345807471
08-06-2017,-0.010056585065031931,0.006078493944334795,0.00611351048034936,-0.0007454895296725716,-0.00272951947148814,-0.0152995639107526,0.014827848248065711,0.023719643665768286,-0.02102432978108215
09-06-2017,0.00649026539682529,0.029705510448996497,0.013671915075515129,0.0024856403022839313,-0.0008192922546905734,-0.001149401645238024,0.015254639169662187,-0.0005265447246547428,-0.008227500610521021
12-06-2017,-0.002207824004865633,-0.012217284312840304,-0.02322844349883635,-0.013821717401927502,-0.014376422044649062,-0.0018121472507101055,0.00018098406152056157,-0.0068493310803005025,-0.00378632946075641
13-06-2017,-0.004144585155241742,-0.0033497260282591146,-0.014684958246575341,-0.007910474315422467,0.0036464645056455414,-0.00549923805737762,0.005610815565610938,0.010610079575596787,-0.005295256718797825
14-06-2017,-0.008782190939734424,0.0002857020314857017,0.005338726426721063,-0.002463853371678759,-0.003439274872852338,0.009740186275816187,-0.015658660154915904,-0.005774310236220437,0.007727643336148615
15-06-2017,-0.012489273704438308,-0.005271355932542243,-0.008076168384712368,-0.009552660275763958,-0.0038051078253900084,-0.002995499624766196,-0.011610964192160234,-0.004751815886938071,-0.007711028510928086
16-06-2017,-0.0002522073965668392,-0.006618971362047366,0.016618363601927477,-0.000872379411492652,-0.0016343992183667222,0.0015485872557059466,0.018037184756366065,-0.0005305363395226026,0.01601410337518816
19-06-2017,0.0006847481918721421,-0.002016809454652102,-0.007460217004936931,-0.010495017417254116,0.006388337492694074,0.01107422961434712,0.00272578599537443,-0.0015922919836145466,-0.001605767504753719
20-06-2017,0.0008643624707365127,-0.005793702796841105,0.033270670049848405,-0.01855498629958663,-0.004402776412341991,-0.007437020837918196,-0.006614649294488517,-0.01116430638967425,0.0008888549724364037
21-06-2017,-0.0016552786215968673,0.008456789344063242,-0.021608913632465532,-0.013761998659481245,0.0007814268325614382,-0.007308401369502282,-0.003922328385104756,0.0075268489247311,-0.01213631199583376
22-06-2017,0.006596275989655842,0.0065903389718064975,-0.010058989115940609,0.00536257777350424,0.010008855723158794,-0.010227511839225323,-0.0064102564102563875,-0.0032016588021884784,-0.01138654016894558
23-06-2017,-0.014395256676582036,-0.013251622408296915,-0.02109568818783425,-0.018574227209205985,-0.007520083764446128,-0.018924023354136565,-0.011336450506912454,-0.011242002599568868,-0.03922931266507901
27-06-2017,-0.004287096794950096,-0.00495900549039463,-0.0019181002182114826,-0.01861283978245476,-0.015933151300950854,0.00958986149564045,-0.004288222065130132,-0.013535463137079096,-0.017350940417978133
28-06-2017,-0.010399182290388942,0.005805050071499451,0.00045220937263601435,0.021147001870871485,-0.000809556348840279,-0.0018266941138526116,0.001497964269778329,0.012074626767005325,-0.028526854698321724
29-06-2017,-0.00029499235692231895,-9.684459192449424e-05,-0.015593206553672356,0.004231345828258348,0.00873228770534129,0.007564192918609436,0.0198187100749303,0.013557484179504531,0.015107166810135908
30-06-2017,-0.005200493249074456,-0.0009343401009689334,-0.007001878460258348,-0.01099666726527937,-0.0036055038101346915,-0.0040362182260687,0.006875057138370666,0.004280380236010295,0.01632410863948297
03-07-2017,0.013235930537562446,0.018898234890818655,-0.005317276303018814,0.026901481758910162,-0.0006627447092557581,0.02019533360013437,0.005735548670841917,0.0687267419835047,0.014139890042545122
04-07-2017,-0.00826955044352462,0.003011952950775054,-0.007786185008715751,0.0030306118119773906,-0.0070626473220859465,-0.019265908771468165,-0.0016293354571482732,-0.00947163111304028,-0.008708622518265985
05-07-2017,0.022027063470862807,0.0002033581231304371,0.011360988918486692,0.007760952579738856,0.0005777257258559043,0.0017281385315033315,-0.007525658370091337,0.02264720749522109,0.011152078423434242
06-07-2017,-0.006462058628158851,0.01306647838817443,0.012391444354371783,-0.013467743202982163,-0.01539013152909341,0.004205161533796131,0.014891329401925946,0.005905496150179657,-0.002430855603336446
07-07-2017,-3.637135149525683e-05,-0.005519096216405228,-0.0005719514905310197,0.005892277653849476,-0.007458072736608035,-0.01173049373895374,0.032406156458087754,0.0166340963949676,0.011597450902527173
10-07-2017,-0.006249982267441889,-0.0003161137204877873,0.023120077735990785,0.002838113517530827,0.0082709875380782,0.0134043429749231,-0.004010790393353059,0.012030798671355258,-0.0003122412522806872
11-07-2017,0.01663741377361938,0.003573108533567071,0.02237386671224706,0.007146178601104447,0.022741874728985367,0.004636839721254393,-0.007353605918886563,-0.0004755396983994187,-0.015751918250780816
12-07-2017,-0.009675267391233588,0.0026350948102453753,0.00886308719087503,0.004535940762946611,-0.0024706479276699334,-0.007883586856362701,-0.004850515814134759,0.012369200937714542,0.01577732673071286
13-07-2017,-0.004576107375110161,0.012157838629796469,-0.004229961388286352,-0.007167799528480123,0.001399896571175896,0.008658810352941249,0.0134703570288226,-0.0014097885139597865,0.0004910054005802245
14-07-2017,0.0037580445915819105,-0.001361048855363256,-0.016882692965839996,-0.005303646161974873,0.007187041491172996,0.001892879961809868,-0.004022364199148143,-0.007999985882352956,-0.000624619173374863
17-07-2017,0.006579133058731701,-0.004624723940586883,0.0063151034279731455,0.005460962340989806,0.004075005623291661,0.0016764143419740751,0.004214265847234389,0.02703983358102713,0.021337402839596953
18-07-2017,-0.003213889410962789,0.0035960136794894737,0.004403831392410851,0.019207370931403123,0.0037217545414267583,0.005206703013732383,-0.0008742786827550253,-0.025866079445727497,-0.0007429856643357269
19-07-2017,0.0016302575518760687,0.0016093970795205692,0.009755589739140813,0.02155703966551048,-0.0028427823783878647,-0.0035148585928006515,0.003937696716696193,0.013276449892432263,0.005073635722524061
20-07-2017,0.007993291814933245,-0.009330133571381238,-0.0009770130135479116,0.0012886849221289687,-0.0018060888509751072,-0.010807155545887626,-0.002440554938465067,-0.00889094069570806,-0.012620218996359012
21-07-2017,-0.005310490264560541,0.006948358171536384,0.009670786176228852,-0.011947619541612498,-0.000993418329186424,-0.012842141413584751,-8.735307994767183e-05,-0.02549579378429001,0.0009256016970067282
24-07-2017,0.00209220612380534,0.0015311951478191865,-0.0012914466037928785,-0.00205511894767596,0.0038887530397937464,0.0027974060293318725,0.008912924661416355,0.007751968256115349,-0.004447422985468963
25-07-2017,0.0006120433635967704,-0.006578778124820328,-0.017025848922413878,-0.015126286630552599,0.00741132077474127,0.004536467724105098,-0.01212541165413139,0.009134585576923149,-0.006988281428659482
26-07-2017,0.01705277764270008,0.008048115713343407,0.0026309618152842162,0.020945208932660497,-0.0022298181371848136,0.002264704409223217,0.0005260175458834393,0.011434060366322996,0.014253262041281634
27-07-2017,-0.010824229784223593,0.004540510624235772,-0.026022292187780294,0.003441081907698651,-0.00036955987955833436,-0.003739095934905845,0.008149359619425756,-0.010833739837488365,0.0003073871020151664
28-07-2017,-0.004291231733237089,0.004059436891701518,0.0010103552001865523,0.009832569315571194,-0.004277768823852779,-0.019778320538635152,0.013385505780095563,0.04190477619047628,0.010712047535891056
31-07-2017,0.007973062770496586,0.015673991303733148,-0.0028036334706691424,0.023573936289656316,-0.006930273740490045,0.00701042631641724,-0.0014581637914234946,0.0009140630587651799,-0.002084983451371536
01-08-2017,0.01849209028545995,0.013683820835781013,0.005173161872343179,0.047325192300490926,0.005287373463502165,0.019722382000957328,0.02456631059855341,0.014155279452054748,0.0012187903364473396
02-08-2017,-0.010250148259576597,-0.007713763476031477,-0.014656495612899278,-0.011141190302056736,-0.007260749703036584,0.020051771942252605,-0.009808914085617793,-0.015308460626238363,0.005434310175286727
03-08-2017,0.0013431531406566943,-0.007453030338015476,-0.020211181507236886,-0.01373023663451578,0.011184879623289401,0.009401461915178322,-0.0065193051892906695,-0.00411519895905621,0.005275198450914287
